enrolled_user,target,mechanism,params,reason
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9380810734204992, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.593 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9430037030264241, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.528 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9430037030264241, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.585 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9474296790710433, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.526 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9474296790710433, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.579 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.951997805613971, ""gain"": 0.1, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.596 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.951997805613971, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.524 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.951997805613971, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.572 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9562951449209107, ""gain"": 0.1, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.587 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9562951449209107, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.522 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9562951449209107, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.566 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9608385297613605, ""gain"": 0.1, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.578 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9608385297613605, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.520 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9608385297613605, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.559 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9648073420499222, ""gain"": 0.1, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.570 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9648073420499222, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.518 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9648073420499222, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.553 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9690957300905184, ""gain"": 0.1, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.562 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9690957300905184, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.515 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9690957300905184, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.546 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9690957300905184, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.593 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9740645149492548, ""gain"": 0.1, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.552 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9740645149492548, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.513 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9740645149492548, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.539 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9740645149492548, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.578 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9787876017189358, ""gain"": 0.1, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.542 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9787876017189358, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.511 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9787876017189358, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.532 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9787876017189358, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.564 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9834506720307215, ""gain"": 0.1, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.533 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9834506720307215, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.508 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9834506720307215, ""gain"": 0.3, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.599 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9834506720307215, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.525 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9834506720307215, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.550 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9881653378440157, ""gain"": 0.1, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.524 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9881653378440157, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.506 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9881653378440157, ""gain"": 0.3, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.571 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9881653378440157, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.518 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9881653378440157, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.536 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.993545131205998, ""gain"": 0.1, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.513 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.993545131205998, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.503 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.993545131205998, ""gain"": 0.3, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.539 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.993545131205998, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.510 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.993545131205998, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.577 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.993545131205998, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.519 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9987940020115206, ""gain"": 0.1, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.502 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9987940020115206, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.501 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9987940020115206, ""gain"": 0.3, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.507 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9987940020115206, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.502 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9987940020115206, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.514 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.05,trust_model,"{""theta"": 0.9987940020115206, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.504 <= tau_hi 0.6
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.8021624633389833, ""margin"": 0.4}",accept threshold 1.0022 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.8055225381731737, ""margin"": 0.4}",accept threshold 1.0055 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.8128393756315309, ""margin"": 0.4}",accept threshold 1.0128 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.8228809362713724, ""margin"": 0.4}",accept threshold 1.0229 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.8234433574106245, ""margin"": 0.4}",accept threshold 1.0234 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.828837889732102, ""margin"": 0.4}",accept threshold 1.0288 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.8414613970924386, ""margin"": 0.4}",accept threshold 1.0415 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.8563993416841913, ""margin"": 0.4}",accept threshold 1.0564 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.8688854347627321, ""margin"": 0.4}",accept threshold 1.0689 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.8797659321568986, ""margin"": 0.4}",accept threshold 1.0798 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.8881924842278504, ""margin"": 0.4}",accept threshold 1.0882 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.8971381548870806, ""margin"": 0.4}",accept threshold 1.0971 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9061899972570174, ""margin"": 0.2}",accept threshold 1.0062 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9061899972570174, ""margin"": 0.4}",accept threshold 1.1062 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9141872908475815, ""margin"": 0.2}",accept threshold 1.0142 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9141872908475815, ""margin"": 0.4}",accept threshold 1.1142 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9206491816768767, ""margin"": 0.2}",accept threshold 1.0206 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9206491816768767, ""margin"": 0.4}",accept threshold 1.1206 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9268460821066107, ""margin"": 0.2}",accept threshold 1.0268 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9268460821066107, ""margin"": 0.4}",accept threshold 1.1268 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9330150681173996, ""margin"": 0.2}",accept threshold 1.0330 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9330150681173996, ""margin"": 0.4}",accept threshold 1.1330 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9380810734204992, ""margin"": 0.2}",accept threshold 1.0381 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9380810734204992, ""margin"": 0.4}",accept threshold 1.1381 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9430037030264241, ""margin"": 0.2}",accept threshold 1.0430 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9430037030264241, ""margin"": 0.4}",accept threshold 1.1430 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9474296790710433, ""margin"": 0.2}",accept threshold 1.0474 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9474296790710433, ""margin"": 0.4}",accept threshold 1.1474 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.951997805613971, ""margin"": 0.1}",accept threshold 1.0020 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.951997805613971, ""margin"": 0.2}",accept threshold 1.0520 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.951997805613971, ""margin"": 0.4}",accept threshold 1.1520 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9562951449209107, ""margin"": 0.1}",accept threshold 1.0063 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9562951449209107, ""margin"": 0.2}",accept threshold 1.0563 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9562951449209107, ""margin"": 0.4}",accept threshold 1.1563 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9608385297613605, ""margin"": 0.1}",accept threshold 1.0108 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9608385297613605, ""margin"": 0.2}",accept threshold 1.0608 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9608385297613605, ""margin"": 0.4}",accept threshold 1.1608 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9648073420499222, ""margin"": 0.1}",accept threshold 1.0148 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9648073420499222, ""margin"": 0.2}",accept threshold 1.0648 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9648073420499222, ""margin"": 0.4}",accept threshold 1.1648 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9690957300905184, ""margin"": 0.1}",accept threshold 1.0191 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9690957300905184, ""margin"": 0.2}",accept threshold 1.0691 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9690957300905184, ""margin"": 0.4}",accept threshold 1.1691 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9740645149492548, ""margin"": 0.1}",accept threshold 1.0241 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9740645149492548, ""margin"": 0.2}",accept threshold 1.0741 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9740645149492548, ""margin"": 0.4}",accept threshold 1.1741 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9787876017189358, ""margin"": 0.05}",accept threshold 1.0038 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9787876017189358, ""margin"": 0.1}",accept threshold 1.0288 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9787876017189358, ""margin"": 0.2}",accept threshold 1.0788 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9787876017189358, ""margin"": 0.4}",accept threshold 1.1788 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9834506720307215, ""margin"": 0.05}",accept threshold 1.0085 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9834506720307215, ""margin"": 0.1}",accept threshold 1.0335 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9834506720307215, ""margin"": 0.2}",accept threshold 1.0835 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9834506720307215, ""margin"": 0.4}",accept threshold 1.1835 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9881653378440157, ""margin"": 0.05}",accept threshold 1.0132 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9881653378440157, ""margin"": 0.1}",accept threshold 1.0382 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9881653378440157, ""margin"": 0.2}",accept threshold 1.0882 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9881653378440157, ""margin"": 0.4}",accept threshold 1.1882 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.993545131205998, ""margin"": 0.05}",accept threshold 1.0185 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.993545131205998, ""margin"": 0.1}",accept threshold 1.0435 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.993545131205998, ""margin"": 0.2}",accept threshold 1.0935 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.993545131205998, ""margin"": 0.4}",accept threshold 1.1935 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9987940020115206, ""margin"": 0.05}",accept threshold 1.0238 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9987940020115206, ""margin"": 0.1}",accept threshold 1.0488 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9987940020115206, ""margin"": 0.2}",accept threshold 1.0988 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,margin_dual_threshold,"{""theta"": 0.9987940020115206, ""margin"": 0.4}",accept threshold 1.1988 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9061899972570174, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0062 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9061899972570174, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0062 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9061899972570174, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0062 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9061899972570174, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0062 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9141872908475815, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0142 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9141872908475815, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0142 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9141872908475815, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0142 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9141872908475815, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0142 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9206491816768767, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0206 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9206491816768767, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0206 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9206491816768767, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0206 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9206491816768767, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0206 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9268460821066107, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0268 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9268460821066107, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0268 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9268460821066107, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0268 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9268460821066107, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0268 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9330150681173996, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0330 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9330150681173996, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0330 > 1.0
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.9330150681173996, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0330 > 1.0
