enrolled_user,target,cell,margin,dwell,cell_class,distinct_calib_impostors,target_FAR,tolerance,n_candidates,n_rejected_unreachable,n_in_band,n_in_band_rejected_unreachable,n_eligible,achievable_min_FAR,achievable_max_FAR,achievable_min_FAR_reachable,achievable_max_FAR_reachable,feasible,chosen_index,chosen_params,calib_FAR,calib_FRR
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.05,m0.2_k1,0.2,1,margin_only,12,0.05,0.01,80,68,31,31,0,0.04722222222222222,1.0,0.16805555555555557,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.05,m0.2_k2,0.2,2,hysteresis,12,0.05,0.01,80,68,0,0,0,0.09305555555555556,1.0,0.22777777777777777,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.05,m0.2_k3,0.2,3,hysteresis,12,0.05,0.01,80,68,0,0,0,0.13958333333333334,1.0,0.26180555555555557,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.05,m0.2_k5,0.2,5,hysteresis,12,0.05,0.01,80,68,0,0,0,0.18263888888888888,1.0,0.3277777777777778,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.05,m0.2_k10,0.2,10,hysteresis,12,0.05,0.01,80,68,0,0,0,0.27361111111111114,1.0,0.41388888888888886,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0_k1,0.0,1,instantaneous,12,0.03,0.01,77,0,7,0,7,0.0,0.9708333333333333,0.0,0.9708333333333333,True,35.0,"{""theta"": 0.9616327473313525, ""m"": 0.0, ""k"": 1}",0.02638888888888889,0.003125
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0_k2,0.0,2,dwell_only,12,0.03,0.01,77,0,3,0,3,0.0020833333333333333,0.9861111111111112,0.0020833333333333333,0.9861111111111112,True,44.0,"{""theta"": 0.9660284340266314, ""m"": 0.0, ""k"": 2}",0.027083333333333334,0.010069444444444445
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0_k3,0.0,3,dwell_only,12,0.03,0.01,77,0,8,0,8,0.004166666666666667,0.9916666666666667,0.004166666666666667,0.9916666666666667,True,58.0,"{""theta"": 0.9757510729613734, ""m"": 0.0, ""k"": 3}",0.029166666666666667,0.22708333333333333
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0_k5,0.0,5,dwell_only,12,0.03,0.01,77,0,0,0,0,0.002777777777777778,1.0,0.002777777777777778,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0_k10,0.0,10,dwell_only,12,0.03,0.01,77,0,4,0,4,0.00625,1.0,0.00625,1.0,True,69.0,"{""theta"": 0.9850858369098713, ""m"": 0.0, ""k"": 10}",0.029861111111111113,0.6885416666666667
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0.05_k1,0.05,1,margin_only,12,0.03,0.01,77,19,0,0,0,0.0,0.9951388888888889,0.043055555555555555,0.9951388888888889,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0.05_k2,0.05,2,hysteresis,12,0.03,0.01,77,19,2,2,0,0.014583333333333334,0.9986111111111111,0.059027777777777776,0.9986111111111111,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0.05_k3,0.05,3,hysteresis,12,0.03,0.01,77,19,0,0,0,0.03333333333333333,1.0,0.075,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0.05_k5,0.05,5,hysteresis,12,0.03,0.01,77,19,0,0,0,0.06666666666666667,1.0,0.10972222222222222,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0.05_k10,0.05,10,hysteresis,12,0.03,0.01,77,19,0,0,0,0.15625,1.0,0.18958333333333333,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0.1_k1,0.1,1,margin_only,12,0.03,0.01,77,60,0,0,0,0.043055555555555555,1.0,0.04722222222222222,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0.1_k2,0.1,2,hysteresis,12,0.03,0.01,77,60,0,0,0,0.06041666666666667,1.0,0.08333333333333333,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0.1_k3,0.1,3,hysteresis,12,0.03,0.01,77,60,0,0,0,0.0763888888888889,1.0,0.13958333333333334,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0.1_k5,0.1,5,hysteresis,12,0.03,0.01,77,60,0,0,0,0.11736111111111111,1.0,0.18263888888888888,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0.1_k10,0.1,10,hysteresis,12,0.03,0.01,77,60,0,0,0,0.24513888888888888,1.0,0.2673611111111111,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0.2_k1,0.2,1,margin_only,12,0.03,0.01,77,65,0,0,0,0.04722222222222222,1.0,0.16805555555555557,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0.2_k2,0.2,2,hysteresis,12,0.03,0.01,77,65,0,0,0,0.09305555555555556,1.0,0.22777777777777777,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0.2_k3,0.2,3,hysteresis,12,0.03,0.01,77,65,0,0,0,0.13958333333333334,1.0,0.26180555555555557,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0.2_k5,0.2,5,hysteresis,12,0.03,0.01,77,65,0,0,0,0.18263888888888888,1.0,0.3277777777777778,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03,m0.2_k10,0.2,10,hysteresis,12,0.03,0.01,77,65,0,0,0,0.27361111111111114,1.0,0.41388888888888886,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0_k1,0.0,1,instantaneous,12,0.07,0.01,80,0,8,0,8,0.0,0.9708333333333333,0.0,0.9708333333333333,True,39.0,"{""theta"": 0.9463712446351927, ""m"": 0.0, ""k"": 1}",0.06041666666666667,0.0
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0_k2,0.0,2,dwell_only,12,0.07,0.01,80,0,11,0,11,0.0020833333333333333,0.9861111111111112,0.0020833333333333333,0.9861111111111112,True,47.0,"{""theta"": 0.9544111918124794, ""m"": 0.0, ""k"": 2}",0.06111111111111111,0.007638888888888889
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0_k3,0.0,3,dwell_only,12,0.07,0.01,80,0,0,0,0,0.004166666666666667,0.9916666666666667,0.004166666666666667,0.9916666666666667,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0_k5,0.0,5,dwell_only,12,0.07,0.01,80,0,5,0,5,0.002777777777777778,1.0,0.002777777777777778,1.0,True,53.0,"{""theta"": 0.9663312553648069, ""m"": 0.0, ""k"": 5}",0.06666666666666667,0.035069444444444445
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0_k10,0.0,10,dwell_only,12,0.07,0.01,80,0,0,0,0,0.00625,1.0,0.00625,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0.05_k1,0.05,1,margin_only,12,0.07,0.01,80,19,4,0,4,0.0,0.9951388888888889,0.043055555555555555,0.9951388888888889,True,16.0,"{""theta"": 0.925736711786068, ""m"": 0.05, ""k"": 1}",0.06111111111111111,0.0
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0.05_k2,0.05,2,hysteresis,12,0.07,0.01,80,19,28,0,28,0.014583333333333334,0.9986111111111111,0.059027777777777776,0.9986111111111111,True,32.0,"{""theta"": 0.9421954440409376, ""m"": 0.05, ""k"": 2}",0.06736111111111111,0.011458333333333333
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0.05_k3,0.05,3,hysteresis,12,0.07,0.01,80,19,0,0,0,0.03333333333333333,1.0,0.075,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0.05_k5,0.05,5,hysteresis,12,0.07,0.01,80,19,3,3,0,0.06666666666666667,1.0,0.10972222222222222,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0.05_k10,0.05,10,hysteresis,12,0.07,0.01,80,19,0,0,0,0.15625,1.0,0.18958333333333333,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0.1_k1,0.1,1,margin_only,12,0.07,0.01,80,37,0,0,0,0.043055555555555555,1.0,0.04722222222222222,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0.1_k2,0.1,2,hysteresis,12,0.07,0.01,80,37,27,27,0,0.06041666666666667,1.0,0.08333333333333333,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0.1_k3,0.1,3,hysteresis,12,0.07,0.01,80,37,0,0,0,0.0763888888888889,1.0,0.13958333333333334,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0.1_k5,0.1,5,hysteresis,12,0.07,0.01,80,37,0,0,0,0.11736111111111111,1.0,0.18263888888888888,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0.1_k10,0.1,10,hysteresis,12,0.07,0.01,80,37,0,0,0,0.24513888888888888,1.0,0.2673611111111111,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0.2_k1,0.2,1,margin_only,12,0.07,0.01,80,68,2,2,0,0.04722222222222222,1.0,0.16805555555555557,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0.2_k2,0.2,2,hysteresis,12,0.07,0.01,80,68,0,0,0,0.09305555555555556,1.0,0.22777777777777777,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0.2_k3,0.2,3,hysteresis,12,0.07,0.01,80,68,0,0,0,0.13958333333333334,1.0,0.26180555555555557,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0.2_k5,0.2,5,hysteresis,12,0.07,0.01,80,68,0,0,0,0.18263888888888888,1.0,0.3277777777777778,1.0,False,,null,,
7D9BB102-A612-4E2A-8E22-3159752F55D8,0.07,m0.2_k10,0.2,10,hysteresis,12,0.07,0.01,80,68,0,0,0,0.27361111111111114,1.0,0.41388888888888886,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0_k1,0.0,1,instantaneous,12,0.05,0.01,80,0,7,0,7,0.0,0.9694444444444444,0.0,0.9694444444444444,True,39.0,"{""theta"": 0.8032847388817125, ""m"": 0.0, ""k"": 1}",0.04097222222222222,0.0020833333333333333
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0_k2,0.0,2,dwell_only,12,0.05,0.01,80,0,8,0,8,0.0,0.9701388888888889,0.0,0.9701388888888889,True,45.0,"{""theta"": 0.8100926937981744, ""m"": 0.0, ""k"": 2}",0.04027777777777778,0.00798611111111111
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0_k3,0.0,3,dwell_only,12,0.05,0.01,80,0,1,0,1,0.0,0.9916666666666667,0.0,0.9916666666666667,True,52.0,"{""theta"": 0.8142849234176047, ""m"": 0.0, ""k"": 3}",0.04652777777777778,0.016666666666666666
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0_k5,0.0,5,dwell_only,12,0.05,0.01,80,0,3,0,3,0.0,0.9888888888888889,0.0,0.9888888888888889,True,60.0,"{""theta"": 0.869433419450083, ""m"": 0.0, ""k"": 5}",0.049305555555555554,0.246875
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0_k10,0.0,10,dwell_only,12,0.05,0.01,80,0,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0.05_k1,0.05,1,margin_only,12,0.05,0.01,80,3,1,0,1,0.0,1.0,0.0,1.0,True,24.0,"{""theta"": 0.788950558575951, ""m"": 0.05, ""k"": 1}",0.04097222222222222,0.0006944444444444445
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0.05_k2,0.05,2,hysteresis,12,0.05,0.01,80,3,13,0,13,0.0,1.0,0.0,1.0,True,32.0,"{""theta"": 0.7981124817238492, ""m"": 0.05, ""k"": 2}",0.04236111111111111,0.008333333333333333
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0.05_k3,0.05,3,hysteresis,12,0.05,0.01,80,3,3,0,3,0.0006944444444444445,1.0,0.0020833333333333333,1.0,True,54.0,"{""theta"": 0.836593467429415, ""m"": 0.05, ""k"": 3}",0.04375,0.033680555555555554
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0.05_k5,0.05,5,hysteresis,12,0.05,0.01,80,3,6,0,6,0.004861111111111111,1.0,0.004861111111111111,1.0,True,60.0,"{""theta"": 0.869433419450083, ""m"": 0.05, ""k"": 5}",0.04375,0.30486111111111114
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0.05_k10,0.05,10,hysteresis,12,0.05,0.01,80,3,0,0,0,0.011805555555555555,1.0,0.02361111111111111,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0.1_k1,0.1,1,margin_only,12,0.05,0.01,80,6,1,0,1,0.0,1.0,0.0,1.0,True,17.0,"{""theta"": 0.780194330489588, ""m"": 0.1, ""k"": 1}",0.049305555555555554,0.0
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0.1_k2,0.1,2,hysteresis,12,0.05,0.01,80,6,7,0,7,0.0,1.0,0.0006944444444444445,1.0,True,46.0,"{""theta"": 0.810908058540463, ""m"": 0.1, ""k"": 2}",0.04583333333333333,0.01597222222222222
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0.1_k3,0.1,3,hysteresis,12,0.05,0.01,80,6,2,0,2,0.0020833333333333333,1.0,0.009027777777777777,1.0,True,59.0,"{""theta"": 0.8652962354677984, ""m"": 0.1, ""k"": 3}",0.04375,0.1795138888888889
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0.1_k5,0.1,5,hysteresis,12,0.05,0.01,80,6,0,0,0,0.004861111111111111,1.0,0.025,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0.1_k10,0.1,10,hysteresis,12,0.05,0.01,80,6,0,0,0,0.017361111111111112,1.0,0.07708333333333334,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0.2_k1,0.2,1,margin_only,12,0.05,0.01,80,14,0,0,0,0.0,1.0,0.004861111111111111,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0.2_k2,0.2,2,hysteresis,12,0.05,0.01,80,14,3,0,3,0.002777777777777778,1.0,0.021527777777777778,1.0,True,59.0,"{""theta"": 0.8652962354677984, ""m"": 0.2, ""k"": 2}",0.04513888888888889,0.4201388888888889
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0.2_k3,0.2,3,hysteresis,12,0.05,0.01,80,14,2,2,0,0.009722222222222222,1.0,0.052083333333333336,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0.2_k5,0.2,5,hysteresis,12,0.05,0.01,80,14,0,0,0,0.025694444444444443,1.0,0.08541666666666667,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.05,m0.2_k10,0.2,10,hysteresis,12,0.05,0.01,80,14,0,0,0,0.07777777777777778,1.0,0.21666666666666667,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0_k1,0.0,1,instantaneous,12,0.03,0.01,80,0,7,0,7,0.0,0.9694444444444444,0.0,0.9694444444444444,True,39.0,"{""theta"": 0.8142760718459741, ""m"": 0.0, ""k"": 1}",0.02013888888888889,0.0020833333333333333
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0_k2,0.0,2,dwell_only,12,0.03,0.01,80,0,9,0,9,0.0,0.9701388888888889,0.0,0.9701388888888889,True,46.0,"{""theta"": 0.826110043011058, ""m"": 0.0, ""k"": 2}",0.02013888888888889,0.008333333333333333
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0_k3,0.0,3,dwell_only,12,0.03,0.01,80,0,6,0,6,0.0,0.9916666666666667,0.0,0.9916666666666667,True,56.0,"{""theta"": 0.845069191732792, ""m"": 0.0, ""k"": 3}",0.029861111111111113,0.1329861111111111
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0_k5,0.0,5,dwell_only,12,0.03,0.01,80,0,3,0,3,0.0,0.9888888888888889,0.0,0.9888888888888889,True,67.0,"{""theta"": 0.912495986344344, ""m"": 0.0, ""k"": 5}",0.027083333333333334,0.5274305555555555
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0_k10,0.0,10,dwell_only,12,0.03,0.01,80,0,2,0,2,0.0,1.0,0.0,1.0,True,72.0,"{""theta"": 0.9399335670787968, ""m"": 0.0, ""k"": 10}",0.029166666666666667,0.703125
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0.05_k1,0.05,1,margin_only,12,0.03,0.01,80,3,6,0,6,0.0,1.0,0.0,1.0,True,27.0,"{""theta"": 0.8043195541802111, ""m"": 0.05, ""k"": 1}",0.022916666666666665,0.0020833333333333333
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0.05_k2,0.05,2,hysteresis,12,0.03,0.01,80,3,31,0,31,0.0,1.0,0.0,1.0,True,27.0,"{""theta"": 0.8043195541802111, ""m"": 0.05, ""k"": 2}",0.027777777777777776,0.008333333333333333
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0.05_k3,0.05,3,hysteresis,12,0.03,0.01,80,3,4,0,4,0.0006944444444444445,1.0,0.0020833333333333333,1.0,True,59.0,"{""theta"": 0.8652962354677984, ""m"": 0.05, ""k"": 3}",0.025,0.21180555555555555
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0.05_k5,0.05,5,hysteresis,12,0.03,0.01,80,3,5,0,5,0.004861111111111111,1.0,0.004861111111111111,1.0,True,68.0,"{""theta"": 0.9178815279571877, ""m"": 0.05, ""k"": 5}",0.027777777777777776,0.5836805555555555
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0.05_k10,0.05,10,hysteresis,12,0.03,0.01,80,3,1,0,1,0.011805555555555555,1.0,0.02361111111111111,1.0,True,76.0,"{""theta"": 0.9648604355047057, ""m"": 0.05, ""k"": 10}",0.02361111111111111,0.7458333333333333
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0.1_k1,0.1,1,margin_only,12,0.03,0.01,80,6,16,0,16,0.0,1.0,0.0,1.0,True,15.0,"{""theta"": 0.7956264993541243, ""m"": 0.1, ""k"": 1}",0.029861111111111113,0.006944444444444444
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0.1_k2,0.1,2,hysteresis,12,0.03,0.01,80,6,15,0,15,0.0,1.0,0.0006944444444444445,1.0,True,47.0,"{""theta"": 0.8290373093720573, ""m"": 0.1, ""k"": 2}",0.027777777777777776,0.059027777777777776
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0.1_k3,0.1,3,hysteresis,12,0.03,0.01,80,6,2,0,2,0.0020833333333333333,1.0,0.009027777777777777,1.0,True,64.0,"{""theta"": 0.8929672356523344, ""m"": 0.1, ""k"": 3}",0.022222222222222223,0.45902777777777776
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0.1_k5,0.1,5,hysteresis,12,0.03,0.01,80,6,4,3,1,0.004861111111111111,1.0,0.025,1.0,True,73.0,"{""theta"": 0.9491603616903488, ""m"": 0.1, ""k"": 5}",0.025,0.7309027777777778
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0.1_k10,0.1,10,hysteresis,12,0.03,0.01,80,6,0,0,0,0.017361111111111112,1.0,0.07708333333333334,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0.2_k1,0.2,1,margin_only,12,0.03,0.01,80,14,1,0,1,0.0,1.0,0.004861111111111111,1.0,True,57.0,"{""theta"": 0.8515654917881528, ""m"": 0.2, ""k"": 1}",0.029861111111111113,0.13229166666666667
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0.2_k2,0.2,2,hysteresis,12,0.03,0.01,80,14,8,4,4,0.002777777777777778,1.0,0.021527777777777778,1.0,True,62.0,"{""theta"": 0.8802115888540322, ""m"": 0.2, ""k"": 2}",0.027777777777777776,0.4534722222222222
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0.2_k3,0.2,3,hysteresis,12,0.03,0.01,80,14,0,0,0,0.009722222222222222,1.0,0.052083333333333336,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0.2_k5,0.2,5,hysteresis,12,0.03,0.01,80,14,1,1,0,0.025694444444444443,1.0,0.08541666666666667,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.03,m0.2_k10,0.2,10,hysteresis,12,0.03,0.01,80,14,0,0,0,0.07777777777777778,1.0,0.21666666666666667,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0_k1,0.0,1,instantaneous,12,0.07,0.01,79,0,8,0,8,0.0,0.9694444444444444,0.0,0.9694444444444444,True,38.0,"{""theta"": 0.7929396567632402, ""m"": 0.0, ""k"": 1}",0.06041666666666667,0.0020833333333333333
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0_k2,0.0,2,dwell_only,12,0.07,0.01,79,0,3,0,3,0.0,0.9701388888888889,0.0,0.9701388888888889,True,42.0,"{""theta"": 0.796890570215907, ""m"": 0.0, ""k"": 2}",0.06041666666666667,0.007638888888888889
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0_k3,0.0,3,dwell_only,12,0.07,0.01,79,0,8,0,8,0.0,0.9916666666666667,0.0,0.9916666666666667,True,48.0,"{""theta"": 0.8006640453106592, ""m"": 0.0, ""k"": 3}",0.06597222222222222,0.015277777777777777
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0_k5,0.0,5,dwell_only,12,0.07,0.01,79,0,4,0,4,0.0,0.9888888888888889,0.0,0.9888888888888889,True,52.0,"{""theta"": 0.8312610536999446, ""m"": 0.0, ""k"": 5}",0.06666666666666667,0.03333333333333333
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0_k10,0.0,10,dwell_only,12,0.07,0.01,79,0,2,0,2,0.0,1.0,0.0,1.0,True,67.0,"{""theta"": 0.9178815279571877, ""m"": 0.0, ""k"": 10}",0.06458333333333334,0.5694444444444444
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0.05_k1,0.05,1,margin_only,12,0.07,0.01,79,3,2,0,2,0.0,1.0,0.0,1.0,True,34.0,"{""theta"": 0.7848513066560678, ""m"": 0.05, ""k"": 1}",0.06111111111111111,0.0006944444444444445
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0.05_k2,0.05,2,hysteresis,12,0.07,0.01,79,3,1,0,1,0.0,1.0,0.0,1.0,True,35.0,"{""theta"": 0.7865893508595114, ""m"": 0.05, ""k"": 2}",0.06944444444444445,0.007638888888888889
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0.05_k3,0.05,3,hysteresis,12,0.07,0.01,79,3,13,0,13,0.0006944444444444445,1.0,0.0020833333333333333,1.0,True,44.0,"{""theta"": 0.7981124817238492, ""m"": 0.05, ""k"": 3}",0.06527777777777778,0.016666666666666666
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0.05_k5,0.05,5,hysteresis,12,0.07,0.01,79,3,2,0,2,0.004861111111111111,1.0,0.004861111111111111,1.0,True,57.0,"{""theta"": 0.8589223103893707, ""m"": 0.05, ""k"": 5}",0.06666666666666667,0.13854166666666667
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0.05_k10,0.05,10,hysteresis,12,0.07,0.01,79,3,0,0,0,0.011805555555555555,1.0,0.02361111111111111,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0.1_k1,0.1,1,margin_only,12,0.07,0.01,79,6,8,0,8,0.0,1.0,0.0,1.0,True,20.0,"{""theta"": 0.7760656947776342, ""m"": 0.1, ""k"": 1}",0.06180555555555556,0.0
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0.1_k2,0.1,2,hysteresis,12,0.07,0.01,79,6,0,0,0,0.0,1.0,0.0006944444444444445,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0.1_k3,0.1,3,hysteresis,12,0.07,0.01,79,6,0,0,0,0.0020833333333333333,1.0,0.009027777777777777,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0.1_k5,0.1,5,hysteresis,12,0.07,0.01,79,6,1,0,1,0.004861111111111111,1.0,0.025,1.0,True,62.0,"{""theta"": 0.8862465491788153, ""m"": 0.1, ""k"": 5}",0.06388888888888888,0.35347222222222224
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0.1_k10,0.1,10,hysteresis,12,0.07,0.01,79,6,0,0,0,0.017361111111111112,1.0,0.07708333333333334,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0.2_k1,0.2,1,margin_only,12,0.07,0.01,79,14,1,0,1,0.0,1.0,0.004861111111111111,1.0,True,43.0,"{""theta"": 0.7975391429017559, ""m"": 0.2, ""k"": 1}",0.06736111111111111,0.050694444444444445
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0.2_k2,0.2,2,hysteresis,12,0.07,0.01,79,14,0,0,0,0.002777777777777778,1.0,0.021527777777777778,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0.2_k3,0.2,3,hysteresis,12,0.07,0.01,79,14,2,0,2,0.009722222222222222,1.0,0.052083333333333336,1.0,True,60.0,"{""theta"": 0.8750070400442886, ""m"": 0.2, ""k"": 3}",0.06527777777777778,0.4621527777777778
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0.2_k5,0.2,5,hysteresis,12,0.07,0.01,79,14,0,0,0,0.025694444444444443,1.0,0.08541666666666667,1.0,False,,null,,
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,0.07,m0.2_k10,0.2,10,hysteresis,12,0.07,0.01,79,14,0,0,0,0.07777777777777778,1.0,0.21666666666666667,1.0,False,,null,,
83CF687B-7CEC-434B-9FE8-00C3D5799BE6,0.05,m0_k1,0.0,1,instantaneous,12,0.05,0.01,72,0,3,0,3,0.0,0.9694444444444444,0.0,0.9694444444444444,True,35.0,"{""theta"": 0.8235240190685735, ""m"": 0.0, ""k"": 1}",0.04722222222222222,0.0
83CF687B-7CEC-434B-9FE8-00C3D5799BE6,0.05,m0_k2,0.0,2,dwell_only,12,0.05,0.01,72,0,4,0,4,0.0,0.9743055555555555,0.0,0.9743055555555555,True,40.0,"{""theta"": 0.823884939776029, ""m"": 0.0, ""k"": 2}",0.043055555555555555,0.007638888888888889
